DEPTH,A,B,C_predicted
3389.376,6.45186,77.19923,78.45137748891528
3389.5284,6.12963,77.78173,78.54350137488477
3389.6808,5.82095,78.86182,79.04806680790861
3389.8332,6.17033,77.79944,78.61730300531111
3389.9856,7.37881,76.81655,79.27795546717766
3390.138,8.50524,76.27967,80.04145292016737
3390.2904,13.79736,76.94871,85.48096728547596
3390.4428,13.31419,76.11225,84.22500327361607
3390.5952,11.74069,76.10341,82.95114458823487
3390.7476,9.62126,75.98441,80.89245429811967
3390.9,10.57016,76.37218,82.20210223193504
3391.0524,12.19354,76.40827,83.65278477495202
3391.2048,19.94016,75.94391,88.31130231027798
3391.3572,12.42969,74.40723,81.61545235229383
3391.5096,8.43583,74.77101,78.36911015984579
3391.662,5.84291,74.83825,75.255043522038
3391.8144,6.68924,74.02687,75.51183407935737
3391.9668,8.32809,72.77347,75.94614310071795
3392.1192,9.49106,72.52603,76.80303913988064
3392.2716,7.72106,71.66817,73.92052231666369
3392.424,6.66768,73.74599,75.17018611852703
3392.5764,5.88971,73.56936,73.94287534197048
3392.7288,5.92202,73.63828,74.06468191011407
3392.8812,4.60752,73.89443,72.36040527922009
3393.0336,4.29748,75.86445,73.83301575055468
3393.186,4.45451,75.23647,73.492469755655
3393.3384,5.21607,75.82662,75.3300619113452
3393.4908,6.36691,77.93062,79.01144645050906
3393.6432,6.67694,79.88113,81.1272402197729
3393.7956,8.48919,82.96095,85.80429419166337
3393.948,14.61876,83.26886,91.77234818211994
3394.1004,22.78372,83.10744,96.81537847261842
3394.2528,42.0689,83.11485,104.66496252409138
3394.4052,30.03056,83.34156,100.44276367276092
3394.5576,15.54448,85.68312,94.21663206275382
3394.71,13.16451,82.81041,90.2630988396388
3394.8624,9.70774,83.29724,87.4035592669887
3395.0148,7.72952,82.99253,84.90618502423207
3395.1672,6.78039,82.70852,83.45051422591436
3395.3196,8.33552,81.8125,84.76431525538496
3395.472,7.95848,80.68327,83.42430957717497
3395.6244,8.27032,80.51731,83.6586564103839
3395.7768,8.28388,81.08415,84.13306864102442
3395.9292,8.38713,80.42188,83.71565121905132
3396.0816,9.21885,79.19877,83.58731913876525
3396.234,8.86886,77.59358,81.73329717659496
3396.3864,7.62159,77.87207,80.57793309840375
3396.5388,6.3745,77.72053,78.83028335152524
3396.6912,5.37499,79.46651,78.86849119458225
3396.8436,5.83492,79.71218,79.78255436094966
3396.996,5.86516,79.10593,79.32203602680153
3397.1484,7.15585,78.6323,80.6895847544396
3397.3008,6.91315,78.71091,80.4447879593779
3397.4532,7.82359,80.43794,83.06128265215284
3397.6056,5.91334,79.67484,79.8692118345141
3397.758,4.83667,80.77572,79.01039703907358
3397.9104,4.73193,79.20585,77.58320557311937
3398.0628,4.89863,79.73885,78.30466290493858
3398.2152,5.2569,77.27869,76.77702241939413
3398.3676,5.69691,76.65004,76.86042206443204
3398.52,7.01588,76.09369,78.11140924699059
3398.6724,6.54195,78.53675,79.7944441391107
3398.8248,6.28085,77.59781,78.58772291563257
3398.9772,7.94196,79.43816,82.36382930692072
3399.1296,8.18458,78.38389,81.71263718050372
3399.282,10.16276,78.49618,83.90721271185814
3399.4344,11.13079,78.44379,84.76762908709159
3399.5868,11.94795,78.57528,85.6124980289651
3399.7392,13.39066,79.17317,87.35965325377762
3399.8916,13.48948,75.35869,83.52439192468809
3400.044,10.10139,73.24542,78.25595311941922
3400.1964,8.0507,73.44232,76.44549394927044
3400.3488,9.86185,72.07499,76.57752942331007
3400.5012,12.87568,71.46533,78.23028496778969
3400.6536,21.83551,70.8895,82.62628214091032
3400.806,27.91433,70.85439,85.16360819124984
3400.9584,28.02955,70.23083,84.22667246550138
3401.1108,20.10278,69.12894,79.04942498551624
3401.2632,15.1449,66.23633,71.48020318377608
3401.4156,14.76822,65.74838,70.37554884583811
3401.568,12.68263,64.65031,67.05875862802971
3401.7204,12.5605,64.47075,66.63906889335813
3401.8728,13.8443,67.61647,73.07991957131811
3402.0252,12.55071,65.08867,67.79651456005907
3402.1776,10.73024,64.75318,65.92281432284588
3402.33,6.69667,64.65911,62.26000852864289
3402.4824,3.80079,61.76446,53.468022893872586
3402.6348,3.75538,62.06149,53.958397671434376
3402.7872,4.60761,65.64996,61.40739265774446
3402.9396,5.97458,65.6673,63.18538581495605
3403.092,4.5784,65.47647,61.08532878952972
3403.2444,2.69062,74.12318,68.81115501612484
3403.3968,1.417,74.15312,65.21988413081704
3403.5492,1.64536,68.98197,60.28749428602904
3403.7016,1.9809,78.78821,71.0279861276026
3403.854,2.73397,84.52653,77.07291094615752
3404.0064,2.81425,88.00557,79.19916659345006
3404.1588,2.43889,90.78242,79.45183791863458
3404.3112,1.96155,90.66209,77.89761553709032
3404.4636,1.5514,90.28877,76.27143126163972
3404.616,1.64084,89.19262,76.12121229803878
3404.7684,1.80297,87.45526,75.87064274420109
3404.9208,1.7201,88.25844,75.97223998234622
3405.0732,1.57788,85.88923,74.26168218470887
3405.2256,1.62057,85.17776,74.03062762527134
3405.378,1.5398,85.27298,73.78814872723507
3405.5304,1.38747,83.03916,71.92416131506563
3405.6828,1.33502,82.94178,71.66186526593421
3405.8352,1.46285,82.81834,72.07402742884472
3405.9876,1.45843,82.96915,72.15019019438529
3406.14,1.28543,83.32632,71.6975958989046
3406.2924,1.25413,83.74673,71.81928716060507
3406.4448,1.22484,85.27179,72.55389812890252
3406.5972,1.17927,85.51996,72.49575997598056
3406.7496,1.12996,85.79203,72.4281748868419
3406.902,1.1079,85.8496,72.36235104377201
3407.0544,1.12787,86.44619,72.75554273200578
3407.2068,1.20374,86.87675,73.29706728270843
3407.3592,1.24611,87.19447,73.6321873596533
3407.5116,1.19132,87.1611,73.38482755293025
3407.664,1.25285,87.9384,74.01930391531839
3407.8164,1.27314,89.79082,74.94444955829096
3407.9688,1.31203,91.38203,75.77248814258877
3408.1212,1.21896,91.00362,75.22427553034926
3408.2736,1.31818,91.35222,75.78609451360936
3408.426,1.45988,91.36276,76.36514008633532
3408.5784,1.70636,92.28466,77.6713436226668
3408.7308,1.48925,93.01707,77.12828414601113
3408.8832,1.34664,94.41713,77.05700977429454
3409.0356,1.36194,96.5621,77.83535869670423
3409.188,1.40717,96.97276,78.15280818235378
3409.3404,1.48408,97.15527,78.52340242955407
3409.4928,1.49802,96.93338,78.5101489069297
3409.6452,1.56815,95.50865,78.32402325671762
3409.7976,1.61375,96.6483,78.87404126702211
3409.95,1.58436,96.88038,78.83412877846666
3410.1024,1.48635,93.20001,77.18536967034073
3410.2548,1.45606,92.64625,76.85596704097455
3410.4072,1.55562,92.38954,77.14682950634594
3410.5596,1.55421,91.21454,76.67142241673916
3410.712,1.42359,89.8391,75.57956096916841
3410.8644,1.32258,89.67423,75.0991294943137
3411.0168,1.24807,88.00625,74.03139409195464
3411.1692,1.24695,87.31627,73.69534909315121
3411.3216,1.24478,82.79124,71.21171928951709
3411.474,1.2225,82.64804,71.03377804495875
3411.6264,1.2954,82.67584,71.34326660102646
3411.7788,1.32393,82.64686,71.43765437046105
3411.9312,1.37804,80.56858,70.29090342283779
3412.0836,1.43983,80.29066,70.32795068971627
3412.236,1.6975,79.87403,70.93545469750883
3412.3884,1.87499,79.83581,71.4865585867586
3412.5408,1.58882,79.94486,70.61538436763283
3412.6932,1.40852,79.72373,69.81092724975537
3412.8456,1.4467,80.23205,70.31209040752532
3412.998,1.37202,81.07113,70.6091585528185
3413.1504,1.33279,81.13191,70.49995796115931
3413.3028,1.43287,81.12438,70.87303867674129
3413.4552,1.53581,82.10809,71.89500358328728
3413.6076,1.3921,81.54211,70.9971456030322
3413.76,1.39341,82.72062,71.75175383683306
3413.9124,1.45906,82.20944,71.67862095173166
3414.0648,1.42979,81.25258,70.94724384507677
3414.2172,1.36471,80.21815,69.99782438570507
3414.3696,1.69208,79.19557,70.41827425298303
3414.522,2.11613,75.46397,68.61533332406117
3414.6744,2.04011,73.68287,66.68928163998818
3414.8268,1.9166,72.17179,64.76918270722044
3414.9792,2.02945,69.32615,61.77259432520766
3415.1316,2.35946,69.41585,62.70725981906339
3415.284,2.37756,68.00527,60.91025603867586
3415.4364,2.41415,68.1744,61.2219427159151
3415.5888,2.45146,66.16748,58.47704028630157
3415.7412,2.2913,66.54516,58.67320017484431
3415.8936,2.22978,66.77449,58.86043008456291
3416.046,2.16134,69.42826,62.23752591895187
3416.1984,2.10125,76.11289,69.16059143377625
3416.3508,2.09222,77.65947,70.45850703738904
3416.5032,1.92686,78.45957,70.60652992885234
3416.6556,1.93003,78.69479,70.79980476551958
3416.808,2.11297,80.97582,73.03370188438802
3416.9604,3.02872,81.81512,76.07498513526804
3417.1128,3.40258,83.82975,78.28400523817358
3417.2652,2.91278,84.36166,77.43634938089376
3417.4176,2.3082,83.73024,75.41067371695
3417.57,2.70978,83.55409,76.41396820971383
3417.7224,3.03964,85.19248,78.24886644662001
3417.8748,4.26769,86.72288,81.85067084330872
3418.0272,3.83551,77.49921,74.4697730106084
3418.1796,3.07948,74.51763,70.09768205378536
3418.332,2.56726,71.77165,66.01062096547918
3418.4844,2.74328,69.38022,63.53556953941046
3418.6368,3.40181,68.75179,64.03524420148513
3418.7892,4.85897,70.56218,68.85027694670241
3418.9416,5.46502,70.84878,70.09632331783509
3419.094,3.18282,72.17463,67.82925711152687
3419.2464,2.11232,72.95995,66.148166792842
3419.3988,2.54929,73.90778,68.25133324177365
3419.5512,2.85362,76.07695,71.0757116315719
3419.7036,2.7248,76.65717,71.28898393590492
3419.856,2.69628,76.86254,71.39982026771223
3420.0084,2.65197,77.22992,71.6082296836142
3420.1608,2.62678,77.88487,72.09772542797701
3420.3132,2.65355,77.61775,71.94210601058842
3420.4656,2.70761,77.52957,72.00288103522136
3420.618,2.76694,77.92346,72.4806177667777
3420.7704,2.88156,78.73508,73.42402301975426
3420.9228,2.93234,78.1819,73.09549977748539
3421.0752,2.67936,78.70268,72.89705062951266
3421.2276,2.52106,79.45633,73.07498366346096
3421.38,2.36029,78.62185,71.99222200554792
3421.5324,2.2558,78.17093,71.34227164613894
3421.6848,2.18006,78.56964,71.44566598450065
3421.8372,2.17363,77.84266,70.84332716855283
3421.9896,2.20528,77.81483,70.91039603365928
3422.142,2.173,77.35092,70.43427182742674
3422.2944,2.25219,76.3553,69.7975451651133
3422.4468,2.26301,76.18183,69.67298370582982
3422.5992,2.39527,76.8505,70.61774649356465
3422.7516,2.47264,77.45273,71.33754944632885
3422.904,2.71911,78.48966,72.82619427914244
3423.0564,2.61892,78.67464,72.7203608453272
3423.2088,2.16525,79.88476,72.40606301759783
3423.3612,2.50152,78.70344,72.43706818957433
3423.5136,3.68694,78.67248,75.16874747554343
3423.666,3.7113,79.01416,75.49828253200175
3423.8184,4.06792,65.25561,59.980113211856896
3423.9708,5.48979,62.54225,57.07979619972894
3424.1232,11.30765,60.95427,58.62160202780595
3424.2756,10.646,66.95435,69.72741623796728
3424.428,8.0387,66.23764,66.30063304107689
3424.5804,6.65955,66.35694,65.09203046884747
3424.7328,7.3611,66.86026,66.6495771441084
3424.8852,9.34765,66.36292,67.68322444014515
3425.0376,5.09691,67.77575,65.36849841059122
3425.19,3.13997,67.63421,61.99910782295039
3425.3424,3.50909,70.07361,65.96176151451031
3425.4948,3.92187,74.32612,71.6089585760396
3425.6472,3.58941,74.42161,71.06662266713018
3425.7996,3.34047,74.5161,70.6555238442878
3425.952,3.37406,73.87596,70.06933399151859
3426.1044,3.43925,73.27005,69.56035046326912
3426.2568,3.75953,69.7697,66.03069662563328
3426.4092,4.20619,69.20118,66.04125932566161
3426.5616,4.00182,65.98679,61.04303481869468
3426.714,3.91985,65.45583,60.07418109858934
3426.8664,3.859,65.29959,59.72762239780717
3427.0188,3.62494,64.67326,58.33348697767962
3427.1712,3.30283,64.64387,57.74786883986629
3427.3236,3.37916,65.44574,59.16750071043836
3427.476,3.88995,65.77907,60.54033412217771
3427.6284,4.15604,65.91562,61.16962846472917
3427.7808,3.88087,65.71616,60.42665299538797
3427.9332,3.94817,67.66514,63.47836284137074
3428.0856,4.08845,67.83992,63.9584528133344
3428.238,4.20162,69.11654,65.91967706934314
3428.3904,4.31725,70.16914,67.49604571854874
3428.5428,4.10349,70.38908,67.42102371279334
3428.6952,3.79828,70.44394,66.95803305792037
3428.8476,3.45194,69.81715,65.52788891974073
3429.0,3.5109,69.69222,65.47795838957457
3429.1524,5.10112,69.28323,67.51475954025412
3429.3048,5.93621,68.40526,67.39187039998684
3429.4572,5.15563,68.15224,65.99929277139881
3429.6096,4.1876,68.14365,64.55074368490364
3429.762,5.07647,68.08622,65.79385062054395
3429.9144,8.34401,67.70282,68.95705343645898
3430.0668,10.128,67.58922,70.35291143926706
3430.2192,8.79148,67.48434,69.03056797762757
3430.3716,6.7297,67.49244,66.96548716351757
3430.524,8.58997,67.43377,68.76488288875522
3430.6764,10.56663,64.62269,65.5610833472646
3430.8288,10.77825,60.20181,56.615116781227215
3430.9812,10.21899,60.18218,56.21509850636967
3431.1336,12.33615,60.16472,57.45011244703796
3431.286,11.65994,60.11753,56.955480683451746
3431.4384,8.43667,59.71136,53.92636908591926
3431.5908,6.23447,59.29533,51.20029132840201
3431.7432,6.97432,58.03145,48.96933378457647
3431.8956,7.56777,58.42986,50.35582276038191
3432.048,6.04324,59.33313,51.106404359077054
3432.2004,4.89476,59.9605,51.2719490291276
3432.3528,4.72059,60.45482,52.09084765455867
3432.5052,4.76374,60.53739,52.30918798958524
3432.6576,4.85683,60.21385,51.75438305883875
3432.81,4.89852,61.13761,53.67259526588923
3432.9624,5.45286,61.69268,55.399702953187166
3433.1148,6.20292,61.70249,56.20996664073226
3433.2672,6.50736,61.9168,56.93791926721463
3433.4196,7.42579,61.66458,57.282223555802105
3433.572,8.13214,61.4639,57.46698640775296
3433.7244,8.54952,61.04574,56.92026126641437
3433.8768,9.42817,90.47561,91.48902393295975
3434.0292,9.36573,87.8248,89.97570107893434
3434.1816,7.7478,87.87387,88.04956930364376
3434.334,5.68878,86.82676,84.4651743613491
3434.4864,7.30153,78.15163,80.44159822250526
3434.6388,13.87547,85.75365,92.96948402510783
3434.7912,6.46121,86.20457,85.29526231973793
3434.9436,4.40929,83.17763,79.95140267570005
3435.096,3.26076,82.9423,77.38523394098065
3435.2484,3.20543,85.15533,78.63137039639234
3435.4008,2.95763,85.49905,78.22081234098276
3435.5532,2.89463,85.44425,78.02880001702727
3435.7056,2.64237,84.22935,76.64997227519054
3435.858,2.52532,82.62241,75.32331224847512
3436.0104,2.18928,82.49467,74.28233829790585
3436.1628,2.38823,83.13277,75.26913831866734
3436.3152,2.88458,83.34579,76.73374246969136
3436.4676,3.17201,83.52343,77.55233553308773
3436.62,3.32756,84.88704,78.76101858763862
3436.7724,4.28146,85.73363,81.30972162310057
3436.9248,8.44205,86.06116,87.84044202109419
3437.0772,8.56104,86.0996,88.00688966852564
3437.2296,6.82614,86.6344,86.07986813930287
3437.382,6.50471,87.12104,85.89860614358993
3437.5344,6.04331,83.55129,82.97156636778756
3437.6868,5.84097,79.93267,79.97177769832984
3437.8392,5.58841,79.34456,79.10248220119016
3437.9916,6.57277,79.26089,80.46439973921619
3438.144,8.35267,78.70485,82.19569853370119
3438.2964,7.96283,78.94515,81.95813950677848
3438.4488,7.01662,78.23811,80.15788201411755
3438.6012,6.213,76.78912,77.73331044715208
3438.7536,5.92528,76.53229,77.0798906565166
3438.906,6.14235,76.56482,77.41873906721693
3439.0584,6.64338,77.16713,78.67828526285692
3439.2108,7.3512,77.21053,79.62470111786688
3439.3632,9.73105,78.27788,83.27626106047839
3439.5156,10.64557,79.28726,85.09462430027902
3439.668,7.83799,84.41509,86.03131264702513
3439.8204,6.62731,83.58536,83.8518859196821
3439.9728,6.79031,87.54368,86.55550557111124
3440.1252,7.07894,92.64765,89.53736674033209
3440.2776,7.00108,96.0942,90.84097498228198
3440.43,6.6594,97.14095,90.71536561536611
3440.5824,6.43472,100.35354,91.43556495518757
3440.7348,6.02804,111.35021,93.45055310981192
3440.8872,5.65253,113.6683,93.2100965534847
3441.0396,6.17256,117.10578,94.67649226315551
3441.192,7.39136,116.22975,96.4762358333207
3441.3444,8.87135,116.87428,98.62796352253427
3441.4968,7.88663,117.51878,97.39623667771784
3441.6492,7.20523,119.41009,96.67337465788569
3441.8016,9.09694,115.61265,98.71034456252393
3441.954,14.52974,117.38372,104.68619932260584
3442.1064,12.76857,92.16271,95.70471162314927
3442.2588,10.62592,92.38802,93.73343877385577
3442.4112,9.78978,92.68919,92.97098056849563
3442.5636,9.55545,91.07668,91.93581735086472
3442.716,8.95512,91.73215,91.55955701549598
3442.8684,8.73696,93.55025,92.12741240718479
3443.0208,8.08504,95.20184,91.9939498961621
3443.1732,7.55245,95.97548,91.58083707125964
3443.3256,7.75012,95.32922,91.59901726435862
3443.478,8.97076,93.88309,92.55561577398728
3443.6304,11.03289,93.72472,94.76761977635854
3443.7828,11.21997,94.90027,95.46832875768618
3443.9352,11.3733,82.9181,88.77369891728668
3444.0876,16.80021,80.56288,91.09333585930018
3444.24,30.04414,81.69292,99.01572519849745
3444.3924,24.46501,80.73219,95.61114688650038
3444.5448,16.60989,80.79135,91.1679387848492
3444.6972,14.53951,82.71251,91.2803209056532
3444.8496,13.36091,86.65336,93.13396293905726
3445.002,12.60915,87.66456,93.11289443380385
3445.1544,11.44509,87.81407,92.12725485024039
3445.3068,11.34285,89.958,93.23681803275433
3445.4592,10.43426,89.82142,92.24414423898656
3445.6116,9.63763,86.76443,89.6449584002198
3445.764,10.62306,83.04008,88.14743412519343
3445.9164,12.74318,81.47569,88.84712510624507
3446.0688,15.07959,79.6838,89.10507936383995
3446.2212,15.10359,80.21757,89.60644368314343
3446.3736,14.96303,77.27997,86.67455289539151
3446.526,15.75916,75.99676,85.84260951128383
3446.6784,16.8632,76.48846,87.10399081482659
3446.8308,15.94808,77.85214,87.94197779325539
3446.9832,15.02802,76.91009,86.33321891498136
3447.1356,13.64828,78.20183,86.63405600563368
3447.288,11.41548,77.9234,84.52440574918548
3447.4404,11.70836,76.72413,83.57635184461977
3447.5928,12.1887,77.08508,84.3518296592828
3447.7452,12.64916,78.41593,86.04871510106119
3447.8976,13.34113,77.21343,85.40695680944823
3448.05,14.24561,75.54572,84.2900762083045
3448.2024,13.48956,74.29908,82.29667343060466
3448.3548,12.02014,69.92758,75.42284286466717
3448.5072,14.79692,74.39156,83.33758275611133
3448.6596,20.88225,66.3431,74.57043332951554
3448.812,23.47028,70.18934,82.2988318746658
3448.9644,31.20023,80.4391,98.31454280976244
3449.1168,19.15687,94.22453,101.5824173387032
3449.2692,33.38806,95.90782,109.74732212308196
3449.4216,20.46798,95.17331,102.85720731057683
3449.574,15.59198,89.83864,96.82540245214028
3449.7264,11.33327,92.02516,94.280018616288
3449.8788,11.94784,89.66171,93.65711048470033
3450.0312,13.1094,89.38534,94.5545494507211
3450.1836,14.81109,95.04054,98.77952706995656
3450.336,13.9818,94.75473,97.96556705008561
3450.4884,13.07279,95.1653,97.34792082706483
3450.6408,12.16867,96.5525,97.07825515934205
3450.7932,14.33503,96.0643,98.8198702635574
3450.9456,16.08659,98.92226,101.34127155821753
3451.098,17.71822,100.57534,103.1444727276964
3451.2504,18.72826,100.40621,103.79494080375606
3451.4028,15.05159,100.64661,101.12405546967274
3451.5552,12.99213,100.26716,99.20766034123082
