DEPTH,A,B
3714.9024,8.3837,64.72562
3715.0548,8.66665,64.48772
3715.2072,8.73915,64.77972
3715.3596,8.78175,64.79902
3715.512,9.05974,64.98101
3715.6644,10.06897,65.49326
3715.8168,10.78795,65.90297
3715.9692,9.97308,66.66458
3716.1216,9.6315,66.64214
3716.274,9.64232,67.8095
3716.4264,9.63085,68.15023
3716.5788,9.29594,68.5227
3716.7312,8.99176,68.25536
3716.8836,9.32769,67.9612
3717.036,9.50788,67.38528
3717.1884,9.75727,66.56161
3717.3408,9.98983,66.41077
3717.4932,10.36874,65.93574
3717.6456,10.55797,66.34137
3717.798,10.73632,66.44332
3717.9504,11.34463,66.90945
3718.1028,10.68213,66.99733
3718.2552,9.73323,68.47533
3718.4076,9.81116,68.92491
3718.56,10.63575,70.61387
3718.7124,11.91042,70.83381
3718.8648,12.25226,70.53322
3719.0172,10.57532,70.46805
3719.1696,8.80368,69.48404
3719.322,8.96851,68.12691
3719.4744,10.08967,67.50802
3719.6268,7.83974,66.53921
3719.7792,6.75099,66.0362
3719.9316,6.81324,65.95826
3720.084,7.33747,65.88795
3720.2364,8.29682,65.90846
3720.3888,8.27638,65.73801
3720.5412,8.20334,65.91672
3720.6936,8.61171,65.94296
3720.846,9.29795,66.116
3720.9984,9.88618,65.72561
3721.1508,9.78915,64.22947
3721.3032,8.79156,63.02411
3721.4556,8.32338,63.31943
3721.608,9.41963,63.22354
3721.7604,10.25754,63.13469
3721.9128,9.58931,63.07379
3722.0652,10.25588,62.14537
3722.2176,9.81585,62.07295
3722.37,10.17613,63.85746
3722.5224,11.53856,64.86184
3722.6748,12.49959,65.6851
3722.8272,11.77343,66.54049
3722.9796,10.40842,67.53969
3723.132,9.29042,68.54617
3723.2844,9.55724,69.67957
3723.4368,8.35626,69.97348
3723.5892,12.05306,70.98451
3723.7416,8.13972,70.7196
3723.894,5.47351,70.0452
3724.0464,3.80747,70.00595
3724.1988,3.60324,69.21414
3724.3512,4.02356,69.20414
3724.5036,4.93371,69.90978
3724.656,3.01497,70.28987
3724.8084,1.84368,71.06708
3724.9608,2.42754,72.20846
3725.1132,2.46092,72.57593
3725.2656,2.05641,72.71702
3725.418,1.69299,72.79127
3725.5704,2.14857,72.56556
3725.7228,3.6003,70.07818
3725.8752,4.09339,69.81615
3726.0276,4.07804,69.83568
3726.18,3.14538,69.78521
3726.3324,4.4068,68.45144
3726.4848,6.80569,68.18733
3726.6372,8.21841,67.89536
3726.7896,8.73899,67.93803
3726.942,8.27907,67.99887
3727.0944,7.5864,68.16072
3727.2468,7.31158,68.06489
3727.3992,7.92877,68.22918
3727.5516,8.05967,68.13402
3727.704,9.169,68.19236
3727.8564,6.12129,68.28291
3728.0088,3.70102,70.74371
3728.1612,2.19936,71.77964
3728.3136,2.10683,72.80191
3728.466,2.50474,73.50639
3728.6184,1.679,74.56661
3728.7708,1.13176,75.22565
3728.9232,0.90473,75.80388
3729.0756,0.89484,76.2413
3729.228,0.86032,76.51879
3729.3804,0.84263,76.43973
3729.5328,0.78612,76.41248
3729.6852,0.79541,75.23281
3729.8376,0.68238,74.52957
3729.99,0.7491,74.25541
3730.1424,1.05786,73.39468
3730.2948,1.67898,72.02381
3730.4472,1.5549,70.76066
3730.5996,1.41756,70.46001
3730.752,1.97095,70.09751
3730.9044,3.05462,69.36992
3731.0568,3.32184,70.13716
3731.2092,3.39273,70.70842
3731.3616,3.24804,70.89151
3731.514,3.506,70.89502
3731.6664,3.6943,71.04861
3731.8188,3.79354,71.54683
3731.9712,4.18404,71.47359
3732.1236,4.38559,71.44128
3732.276,5.00612,71.48356
3732.4284,6.10865,70.95061
3732.5808,6.03707,69.98196
3732.7332,6.05723,69.35919
3732.8856,5.75181,68.66992
3733.038,5.40537,68.15615
3733.1904,5.16173,67.73019
3733.3428,4.90779,67.30356
3733.4952,4.82443,66.88528
3733.6476,5.16371,66.72736
3733.8,5.36939,66.78979
3733.9524,5.35854,66.70444
3734.1048,5.19142,66.50306
3734.2572,5.74159,66.84054
3734.4096,6.97573,66.71167
3734.562,7.12531,66.97745
3734.7144,7.38526,66.8406
3734.8668,7.29561,66.44463
3735.0192,7.43489,66.39906
3735.1716,7.89172,66.41434
3735.324,8.44288,66.85901
3735.4764,8.73398,66.12743
3735.6288,9.11309,65.9867
3735.7812,9.98668,66.18933
3735.9336,10.79103,66.34749
3736.086,11.46636,66.07851
3736.2384,12.27287,65.75862
3736.3908,12.65733,66.2295
3736.5432,12.45191,66.66689
3736.6956,12.5218,68.9674
3736.848,12.17871,69.53966
3737.0004,12.101,70.09516
3737.1528,11.2503,70.09556
3737.3052,10.56376,70.12753
3737.4576,10.18232,70.30492
3737.61,9.61153,71.39995
3737.7624,9.43367,71.35773
3737.9148,9.79344,71.1263
3738.0672,10.74605,70.99139
3738.2196,11.99828,71.36014
3738.372,12.92658,71.34999
3738.5244,12.4166,71.36057
3738.6768,11.30805,71.46134
3738.8292,9.52572,71.93521
3738.9816,7.79455,72.75631
3739.134,6.67728,73.2631
3739.2864,6.2873,73.63584
3739.4388,6.89578,73.35198
3739.5912,8.35954,73.66156
3739.7436,9.42423,73.48515
3739.896,7.37918,73.27291
3740.0484,5.67342,73.43702
3740.2008,4.70471,73.48466
3740.3532,3.81513,73.42342
3740.5056,2.98847,73.33336
3740.658,2.91851,73.21092
3740.8104,3.25764,73.25393
3740.9628,2.25014,73.3233
3741.1152,1.903,72.75421
3741.2676,1.9824,71.98483
3741.42,2.15436,71.93911
3741.5724,2.30282,71.81792
3741.7248,2.41388,71.57079
3741.8772,2.78779,71.20125
3742.0296,3.70247,71.59959
3742.182,3.98555,72.15012
3742.3344,3.89765,72.47787
3742.4868,3.10304,72.64823
3742.6392,2.48327,73.4333
3742.7916,2.00037,73.86718
3742.944,1.9961,73.94564
3743.0964,1.99928,74.53427
3743.2488,2.03561,74.87894
3743.4012,2.17352,75.0609
3743.5536,2.20086,74.83373
3743.706,2.34041,74.84864
3743.8584,2.33346,75.09775
3744.0108,2.23116,75.402
3744.1632,2.01469,75.25616
3744.3156,1.67822,75.20919
3744.468,1.67443,75.22129
3744.6204,1.77207,75.07005
3744.7728,1.86149,74.7102
3744.9252,2.1114,74.78491
3745.0776,2.54124,74.44703
3745.23,2.75994,74.43408
3745.3824,2.59852,74.1839
3745.5348,2.42487,73.51803
3745.6872,2.15404,73.26545
3745.8396,1.94869,73.1612
3745.992,2.46232,73.24146
3746.1444,3.77693,72.96723
3746.2968,4.10067,72.50528
3746.4492,4.25663,72.37638
3746.6016,5.27505,72.40329
3746.754,6.4053,72.30335
3746.9064,7.72563,72.39981
3747.0588,11.13309,72.4384
3747.2112,14.30097,72.70458
3747.3636,12.30089,73.13895
3747.516,8.6692,73.70527
3747.6684,5.66809,74.53814
3747.8208,5.60861,75.43193
3747.9732,6.13682,76.42445
3748.1256,4.95532,76.97529
3748.278,3.49972,77.61857
3748.4304,2.68394,77.51268
3748.5828,2.13347,77.3345
3748.7352,1.75821,77.23291
3748.8876,1.82943,77.04585
3749.04,2.33608,76.56472
3749.1924,2.59137,76.58679
3749.3448,2.38317,75.8365
3749.4972,2.33768,75.40313
3749.6496,2.73341,74.82596
3749.802,2.9522,74.37315
3749.9544,2.91556,74.58657
3750.1068,3.22095,74.78228
3750.2592,4.35026,74.68118
3750.4116,3.37252,74.9466
3750.564,2.60576,74.957
3750.7164,2.16745,74.82806
3750.8688,2.15179,74.29677
3751.0212,2.25122,74.67749
3751.1736,2.06937,74.69599
3751.326,1.96332,74.21414
3751.4784,1.84436,76.09679
3751.6308,1.85336,76.65653
3751.7832,1.88947,76.7455
3751.9356,1.89066,76.94466
3752.088,1.64762,79.17403
3752.2404,1.48621,79.58843
3752.3928,1.5159,78.3934
3752.5452,1.64713,78.00676
3752.6976,1.97967,77.61199
3752.85,2.46138,77.23227
3753.0024,3.17901,76.68113
3753.1548,3.7792,75.86374
3753.3072,2.08748,76.11962
3753.4596,1.30732,76.58755
3753.612,1.18988,77.74107
3753.7644,1.3697,78.47731
3753.9168,1.42112,78.73953
3754.0692,1.36096,78.70049
3754.2216,1.29883,78.87675
3754.374,1.2807,78.59777
3754.5264,1.2289,78.19516
3754.6788,1.35401,78.03572
3754.8312,1.43876,77.53143
3754.9836,1.45314,77.68809
3755.136,1.41416,77.90249
3755.2884,1.33392,78.5369
3755.4408,1.30244,79.96608
3755.5932,1.37438,80.43974
3755.7456,1.53262,81.35121
3755.898,1.62082,81.87699
3756.0504,1.81362,81.39916
3756.2028,1.98126,80.76755
3756.3552,2.48825,78.33299
3756.5076,3.22107,74.37102
3756.66,4.17974,74.13004
3756.8124,5.30534,74.10645
3756.9648,4.54433,74.04448
3757.1172,3.41827,73.20327
3757.2696,2.49818,72.91188
3757.422,2.03656,73.45881
3757.5744,1.52122,75.13073
3757.7268,1.48298,75.95223
3757.8792,1.58932,76.17848
3758.0316,1.71868,76.32122
3758.184,1.69905,76.07067
3758.3364,1.65628,75.71232
3758.4888,1.7152,75.10077
3758.6412,1.94584,74.12599
3758.7936,2.18389,73.16742
3758.946,2.24776,72.53795
3759.0984,2.37749,72.49951
3759.2508,2.2463,72.47266
3759.4032,2.07508,72.18591
3759.5556,1.91561,72.43923
3759.708,1.86323,72.6859
3759.8604,2.06056,72.88603
3760.0128,2.51028,73.25822
3760.1652,2.81442,73.93125
3760.3176,2.63814,73.79312
3760.47,2.34026,73.86496
3760.6224,2.86581,73.71585
3760.7748,3.29321,73.76943
3760.9272,4.00089,73.3824
3761.0796,4.27525,72.89109
3761.232,4.47146,72.65798
3761.3844,4.67752,72.44852
3761.5368,5.07448,72.64052
3761.6892,5.82505,72.68748
3761.8416,5.83165,73.03054
3761.994,4.58986,72.99658
3762.1464,3.87037,72.48531
3762.2988,3.52532,72.43633
3762.4512,3.37826,72.364
3762.6036,3.21653,72.36046
3762.756,3.41478,72.43566
3762.9084,3.56686,72.85893
3763.0608,3.66072,72.92864
3763.2132,4.12611,74.12901
3763.3656,5.12591,74.94108
3763.518,5.46245,76.1783
3763.6704,5.85247,77.78508
3763.8228,6.66506,76.827
3763.9752,7.30922,78.5697
3764.1276,6.39551,78.58783
3764.28,5.45711,76.64745
3764.4324,5.152,76.03977
3764.5848,4.92484,75.28206
3764.7372,4.65823,75.03972
3764.8896,4.34446,74.33764
3765.042,4.22693,73.76227
3765.1944,4.07206,72.97275
3765.3468,3.96362,72.69651
3765.4992,3.91462,72.07343
3765.6516,3.99835,70.59083
3765.804,4.23309,71.17098
3765.9564,4.2887,72.32663
3766.1088,4.25154,72.5684
3766.2612,4.20311,72.72744
3766.4136,4.6774,72.72034
3766.566,5.08815,73.13453
3766.7184,5.41063,73.33942
3766.8708,5.64161,73.40261
3767.0232,5.65037,72.42441
3767.1756,5.43484,71.87464
3767.328,4.95187,70.60601
3767.4804,4.60468,70.13137
3767.6328,3.99844,69.63412
3767.7852,3.74567,69.54103
3767.9376,3.24641,69.09859
3768.09,2.80749,68.72417
3768.2424,2.43527,68.41879
3768.3948,2.5723,68.27523
3768.5472,2.79624,68.1787
3768.6996,3.04049,67.93379
3768.852,3.35788,67.53524
3769.0044,3.61094,67.40274
3769.1568,3.67097,66.91372
3769.3092,3.63626,66.88525
3769.4616,3.37129,66.73066
3769.614,3.31481,67.066
3769.7664,3.32828,67.14381
3769.9188,3.30849,67.39719
3770.0712,3.08317,67.63192
3770.2236,3.0876,67.54408
3770.376,2.77815,67.55886
3770.5284,2.82264,67.48757
3770.6808,2.86421,67.53588
3770.8332,3.20343,67.5463
3770.9856,2.84228,67.67926
3771.138,2.44783,67.8917
3771.2904,2.25673,68.20211
3771.4428,2.09063,68.3012
3771.5952,2.09874,68.33311
3771.7476,2.08774,68.50145
3771.9,2.09302,68.5302
3772.0524,2.11339,68.89568
3772.2048,2.10418,68.70061
3772.3572,2.10079,68.74334
3772.5096,2.09792,69.01495
3772.662,2.06243,69.06591
3772.8144,2.19284,69.15677
3772.9668,2.06987,68.87572
3773.1192,1.708,68.72021
3773.2716,1.71489,68.4746
3773.424,2.39817,68.3888
3773.5764,4.08312,68.25085
3773.7288,4.25243,68.15508
3773.8812,4.16871,67.79822
3774.0336,4.15034,67.98616
3774.186,4.80863,67.54493
3774.3384,5.0411,67.11757
3774.4908,5.22535,66.52236
3774.6432,5.75462,65.75645
3774.7956,5.67531,65.54703
3774.948,6.35831,65.29453
3775.1004,5.82102,64.7148
3775.2528,4.79527,64.32953
3775.4052,3.80373,63.68433
3775.5576,3.05225,63.25569
3775.71,2.93239,62.72747
3775.8624,3.14233,62.61186
3776.0148,3.95572,62.52926
3776.1672,3.48723,62.61128
3776.3196,3.92283,62.74049
3776.472,3.37694,62.73503
3776.6244,2.6544,63.18227
3776.7768,2.06667,63.69204
3776.9292,1.66127,64.12614
3777.0816,1.44328,64.66277
3777.234,1.13806,65.98329
3777.3864,1.35992,67.95504
3777.5388,0.88428,71.06333
3777.6912,0.62211,70.66431
3777.8436,0.5742,72.24528
3777.996,0.52432,76.16794
3778.1484,0.42843,76.54735
3778.3008,0.33991,76.09832
3778.4532,0.37928,75.44236
3778.6056,0.65036,75.15902
3778.758,1.12838,74.27049
3778.9104,1.69976,73.46104
3779.0628,1.60349,70.83912
3779.2152,1.34483,67.91685
3779.3676,1.1291,65.92428
3779.52,0.93477,66.64504
3779.6724,0.83151,71.65885
3779.8248,0.83429,73.82393
3779.9772,0.60965,73.92631
3780.1296,0.43679,74.0714
3780.282,0.32312,75.94851
3780.4344,0.31303,77.67023
3780.5868,0.30746,78.60509
3780.7392,0.28276,79.21898
3780.8916,0.26037,79.95175
3781.044,0.22941,80.48235
3781.1964,0.23578,80.4423
3781.3488,0.2481,80.39444
3781.5012,0.26848,79.94855
3781.6536,0.27513,79.63723
3781.806,0.28358,79.30408
3781.9584,0.28957,79.47114
3782.1108,0.29173,79.38358
3782.2632,0.29406,77.66847
3782.4156,0.27567,75.93787
3782.568,0.28577,75.39539
3782.7204,0.33531,74.89719
3782.8728,0.36469,74.25083
3783.0252,0.41502,73.73752
3783.1776,0.52155,72.13382
3783.33,0.50543,71.77891
3783.4824,0.51225,70.37107
3783.6348,0.6267,69.09581
3783.7872,0.85714,67.40308
3783.9396,1.24137,66.23941
3784.092,2.43986,66.36276
3784.2444,5.51425,65.50573
3784.3968,10.55616,64.57164
3784.5492,35.0928,64.17073
3784.7016,50.59016,64.20112
3784.854,29.0302,64.3335
3785.0064,18.35469,64.3381
3785.1588,15.98681,64.89466
3785.3112,11.91943,65.01466
3785.4636,6.01161,65.39999
3785.616,3.05367,64.92965
3785.7684,1.8984,65.29252
3785.9208,1.26335,64.72934
3786.0732,0.99147,66.11423
3786.2256,1.19054,68.07796
3786.378,0.71928,70.98365
3786.5304,0.44312,72.20035
3786.6828,0.31977,73.30065
3786.8352,0.26658,77.68904
3786.9876,0.25228,78.06428
3787.14,0.26998,78.15139
3787.2924,0.2927,78.82134
3787.4448,0.28373,75.30352
3787.5972,0.29505,72.98076
3787.7496,0.42723,69.61845
3787.902,0.73112,69.84864
3788.0544,1.20588,68.95801
3788.2068,1.97503,68.66763
3788.3592,2.64327,69.1476
3788.5116,2.99391,68.99517
3788.664,3.47646,69.59693
3788.8164,4.36118,70.19343
3788.9688,2.94459,70.40429
3789.1212,1.62678,70.72174
3789.2736,1.47993,70.67334
3789.426,1.7224,70.14451
3789.5784,1.94863,69.66832
3789.7308,1.96411,69.44947
3789.8832,1.82665,68.60886
3790.0356,2.05005,68.1135
3790.188,2.15877,67.75015
3790.3404,1.89983,68.08653
3790.4928,1.80164,68.05937
3790.6452,2.25801,68.2948
3790.7976,2.01135,68.53861
3790.95,1.35332,68.81668
3791.1024,1.09467,69.3808
3791.2548,0.9048,69.8177
3791.4072,0.72315,69.63229
3791.5596,0.60151,69.35657
3791.712,0.57609,69.65341
3791.8644,0.59758,68.69262
3792.0168,0.6873,68.43671
3792.1692,0.78003,67.92483
3792.3216,0.96975,67.03485
3792.474,1.13371,66.34618
3792.6264,1.15788,65.32666
3792.7788,1.22815,64.60745
3792.9312,1.26991,64.37885
3793.0836,1.18051,64.26763
3793.236,0.92738,64.03976
3793.3884,0.75265,64.23264
3793.5408,0.65853,64.59008
3793.6932,0.61142,64.71111
3793.8456,0.59489,65.35244
3793.998,0.57771,65.60012
3794.1504,0.56863,65.83293
3794.3028,0.56249,66.20613
3794.4552,0.57545,66.36843
3794.6076,0.57329,66.44689
3794.76,0.60472,66.54893
3794.9124,0.64595,66.58487
3795.0648,0.71875,66.58606
3795.2172,0.78128,66.22472
3795.3696,0.90531,65.76846
3795.522,1.01658,65.45525
3795.6744,1.0764,64.3641
3795.8268,1.13157,63.76767
3795.9792,1.24101,63.03441
3796.1316,1.46644,63.2239
3796.284,1.99317,63.23384
3796.4364,2.82544,63.80686
3796.5888,3.96285,64.19414
3796.7412,5.86335,64.26236
3796.8936,8.80483,65.41258
3797.046,9.67006,65.59775
3797.1984,9.1409,65.86106
3797.3508,9.50284,66.40297
3797.5032,9.14023,66.69088
3797.6556,8.22857,66.40766
3797.808,8.22965,66.24886
3797.9604,8.51582,66.11487
3798.1128,9.47788,65.72753
3798.2652,10.77284,65.66797
3798.4176,11.41016,65.61582
3798.57,11.54105,65.51566
3798.7224,11.52619,65.48655
3798.8748,10.38538,65.42758
3799.0272,9.35707,65.47485
3799.1796,8.19484,65.20172
3799.332,7.50146,64.83075
3799.4844,7.43983,64.53966
3799.6368,5.72691,64.69459
3799.7892,6.51257,64.0497
3799.9416,5.3209,65.39749
3800.094,2.38236,69.86763
3800.2464,1.17409,70.16526
3800.3988,0.6769,75.25619
3800.5512,0.55884,79.67987
3800.7036,0.42135,82.18792
3800.856,0.28819,82.41993
3801.0084,0.26803,82.07865
3801.1608,0.28128,81.98824
3801.3132,0.29955,84.23032
3801.4656,0.29339,84.10093
3801.618,0.27983,77.33264
3801.7704,0.391,73.40392
3801.9228,0.61106,70.06163
3802.0752,1.07221,68.92583
3802.2276,1.49745,69.34657
3802.38,1.73952,70.11695
3802.5324,1.27739,71.35014
3802.6848,0.70093,72.943
3802.8372,0.48839,74.0625
3802.9896,0.42992,76.16885
3803.142,0.39318,76.86084
3803.2944,0.35262,77.40384
3803.4468,0.32909,77.94254
3803.5992,0.32353,77.8607
3803.7516,0.32693,77.47925
3803.904,0.32972,76.85072
3804.0564,0.34411,75.48076
3804.2088,0.39341,73.8962
3804.3612,0.42876,73.52349
3804.5136,0.44963,71.26218
3804.666,0.59258,69.76781
3804.8184,0.87266,68.13859
3804.9708,1.8237,66.36051
3805.1232,2.07619,65.74353
3805.2756,1.97704,65.52203
3805.428,1.40973,65.48601
3805.5804,1.01235,65.67111
3805.7328,0.9734,66.16342
3805.8852,0.94245,66.45289
3806.0376,0.73864,66.59127
3806.19,0.61898,66.44131
3806.3424,0.56932,66.38977
3806.4948,0.54758,66.41796
3806.6472,0.54273,66.48743
3806.7996,0.52291,66.55927
3806.952,0.50331,66.40864
3807.1044,0.51365,66.31265
3807.2568,0.53786,66.12706
3807.4092,0.57473,66.0462
3807.5616,0.58868,65.88029
3807.714,0.61628,65.81671
3807.8664,0.64646,65.70961
3808.0188,0.66981,65.73804
3808.1712,0.70236,65.58821
3808.3236,0.77347,65.43471
3808.476,0.89293,65.4982
3808.6284,0.9415,65.50667
3808.7808,0.91528,65.66855
3808.9332,0.88677,65.66809
3809.0856,0.9288,65.83454
3809.238,1.01892,65.88813
3809.3904,1.01946,65.96317
3809.5428,0.92242,66.17004
3809.6952,0.87752,66.25377
3809.8476,0.87745,66.50541
3810.0,0.8323,66.73785
3810.1524,0.80106,66.80103
3810.3048,0.80188,66.91881
3810.4572,0.77105,66.97352
3810.6096,0.79008,67.10053
3810.762,0.75583,67.30228
3810.9144,0.71224,67.21538
3811.0668,0.6375,67.23699
3811.2192,0.55384,67.05393
3811.3716,0.49476,66.89375
3811.524,0.47421,67.15637
3811.6764,0.48495,67.34599
3811.8288,0.49674,67.37991
3811.9812,0.51732,67.60458
3812.1336,0.57076,67.79389
3812.286,0.62793,67.85833
3812.4384,0.62978,68.08549
3812.5908,0.63716,68.25106
3812.7432,0.62257,68.60262
3812.8956,0.58356,68.841
3813.048,0.54116,68.70948
3813.2004,0.5419,68.56586
3813.3528,0.57794,68.36423
3813.5052,0.61439,68.13859
3813.6576,0.65664,68.13673
3813.81,0.70317,68.11448
3813.9624,0.74649,68.11844
3814.1148,0.77953,68.11289
3814.2672,0.76899,68.04633
3814.4196,0.7035,67.88972
3814.572,0.65525,67.79874
3814.7244,0.63072,67.84894
3814.8768,0.59168,67.78801
3815.0292,0.55536,67.65417
3815.1816,0.51188,67.765
3815.334,0.54268,67.67797
3815.4864,0.67019,67.53368
3815.6388,0.79326,67.41627
3815.7912,0.84718,67.44044
3815.9436,0.82779,67.38049
3816.096,0.83959,67.41441
3816.2484,0.85323,67.79048
3816.4008,0.80833,67.87189
3816.5532,0.752,68.13618
3816.7056,0.70728,68.42135
3816.858,0.6786,68.66211
3817.0104,0.67991,69.09782
3817.1628,0.68481,69.23989
3817.3152,0.67324,69.33856
3817.4676,0.66407,69.33371
3817.62,0.68159,69.2487
3817.7724,0.70822,69.28921
3817.9248,0.73738,69.06491
3818.0772,0.73111,68.89327
3818.2296,0.69729,68.88139
3818.382,0.65844,68.83774
3818.5344,0.6039,68.73082
3818.6868,0.55632,68.8503
3818.8392,0.53071,69.12504
3818.9916,0.53697,69.33447
3819.144,0.55864,69.2113
3819.2964,0.58234,69.20941
3819.4488,0.60409,69.17134
3819.6012,0.63078,69.16104
3819.7536,0.67258,69.1846
3819.906,0.72307,68.95094
3820.0584,0.75027,68.7149
3820.2108,0.76429,68.69866
3820.3632,0.77224,68.37307
3820.5156,0.78532,68.37959
3820.668,0.78475,68.08967
3820.8204,0.78926,67.73424
3820.9728,0.79626,67.41868
3821.1252,0.80447,67.10309
3821.2776,0.84608,66.97538
3821.43,0.8616,66.88574
3821.5824,0.81963,66.76827
3821.7348,0.73881,66.72712
3821.8872,0.66856,66.65869
3822.0396,0.60388,66.57874
3822.192,0.59045,66.6608
3822.3444,0.58456,66.64354
3822.4968,0.57555,66.68356
3822.6492,0.62258,66.81402
3822.8016,0.71835,67.06697
3822.954,0.76611,67.27792
3823.1064,0.76281,67.43316
3823.2588,0.7236,67.53295
3823.4112,0.68364,67.80142
3823.5636,0.64539,67.85327
3823.716,0.5926,67.72217
3823.8684,0.55735,67.64652
3824.0208,0.55536,67.46318
3824.1732,0.55933,67.44947
3824.3256,0.60956,67.47568
3824.478,0.68124,67.44977
3824.6304,0.73134,67.48638
3824.7828,0.69285,67.64335
3824.9352,0.64202,67.83339
3825.0876,0.61951,67.86564
3825.24,0.64763,68.06434
3825.3924,0.68351,67.79548
3825.5448,0.70006,67.40536
3825.6972,0.71745,66.99224
3825.8496,0.75611,66.67326
3826.002,0.84846,66.43988
3826.1544,1.05236,66.27144
3826.3068,1.39388,66.32088
3826.4592,1.71779,66.19805
3826.6116,1.99577,66.48718
3826.764,2.77904,66.65824
3826.9164,4.30058,67.2041
3827.0688,5.64131,67.08316
3827.2212,6.87343,67.30371
3827.3736,7.63143,67.27098
3827.526,6.85153,67.47452
3827.6784,6.71072,67.51658
3827.8308,6.27083,67.44937
3827.9832,5.93223,67.68788
3828.1356,5.82785,67.32169
3828.288,6.00343,67.49738
3828.4404,6.00856,67.36973
3828.5928,6.01244,67.04274
3828.7452,5.97297,66.89869
3828.8976,5.95399,66.58414
3829.05,6.04299,66.25965
3829.2024,6.20971,65.82324
3829.3548,6.48253,65.673
3829.5072,6.36332,65.61036
3829.6596,6.04056,65.39984
3829.812,5.60908,65.26649
3829.9644,5.14005,65.1862
3830.1168,4.60961,65.16526
3830.2692,3.86799,65.33632
3830.4216,3.34447,65.40938
3830.574,2.96863,65.39688
3830.7264,2.63754,65.59052
3830.8788,2.42627,65.78111
3831.0312,2.22666,65.87164
3831.1836,2.11531,66.01944
3831.336,1.94436,66.15577
3831.4884,1.74835,66.46033
3831.6408,1.62719,66.63568
3831.7932,1.53886,66.73236
3831.9456,1.40556,66.91994
3832.098,1.33575,67.07142
3832.2504,1.22194,66.83472
3832.4028,1.17405,66.90845
3832.5552,1.16532,66.82292
3832.7076,1.16638,66.56241
3832.86,1.09326,66.6312
3833.0124,0.95368,66.68744
3833.1648,0.82241,67.1001
3833.3172,0.74513,67.5356
3833.4696,0.74105,67.85576
3833.622,0.76933,67.92553
3833.7744,0.75744,67.93596
3833.9268,0.75493,67.84132
3834.0792,0.72119,67.74585
3834.2316,0.74538,67.51853
3834.384,0.76343,67.31005
3834.5364,0.7913,67.04597
3834.6888,0.8182,66.45923
3834.8412,0.85328,66.25913
3834.9936,0.8827,65.94705
3835.146,0.91638,65.52502
3835.2984,0.95678,65.47378
3835.4508,1.04887,64.83773
3835.6032,1.11085,64.62388
3835.7556,1.14607,64.38613
3835.908,1.19882,64.08731
3836.0604,1.315,64.01821
3836.2128,1.40866,64.02882
3836.3652,1.42817,64.16022
3836.5176,1.34873,64.57673
3836.67,1.06597,64.76735
3836.8224,0.87121,65.96098
3836.9748,0.75783,66.26084
3837.1272,0.68767,66.3641
